time,f_b_est_x,f_b_est_y,f_b_est_z,dot_omega_b_est_x,dot_omega_b_est_y,dot_omega_b_est_z,r_rel_est_x,r_rel_est_y,r_rel_est_z,euler_est_x,euler_est_y,euler_est_z
0.1329,81.66257271209375,-2.5049974527751763e-05,24.288672463023314,-0.004023007025605585,-27.429113919511206,-0.0027576289109951923,-8.487791079502612e-07,2.6036291420343143e-13,-2.524500615447341e-07,3.615711523218234e-11,2.465215152014366e-07,2.478449665513877e-11
0.133,81.81984820324351,-5.4802553003698885e-05,24.314412483157106,-0.008802068155691392,-27.425706148912045,-0.003394013818296682,-8.504137874216606e-07,5.696033471717995e-13,-2.5271759664506076e-07,7.910934192493158e-11,2.464908877009009e-07,3.050416518144926e-11
0.1331,81.97626018929783,-3.920885084019107e-05,24.33996845855815,-0.006296834770702403,-27.422255967262952,-0.00439269907613851,-8.520394918506082e-07,4.0752571501807923e-13,-2.529832188327996e-07,5.659343728009608e-11,2.464598787277339e-07,3.94799110559158e-11
0.1332,82.13184645512617,-4.206567521796814e-05,24.365345575003,-0.006756102465851672,-27.41876181303067,-0.003340269960913652,-8.536566139612155e-07,4.3722037506336075e-13,-2.532469820064061e-07,6.072104336731352e-11,2.4642847451517014e-07,3.0021037598051054e-11
0.1333,82.28661069654562,-1.3765823150599847e-05,24.39054876809684,-0.0022102348776505717,-27.415223734813413,-0.003125429370507019,-8.552651921698946e-07,1.4307748167906755e-13,-2.535089374676518e-07,1.9864680673395675e-11,2.463966755072988e-07,2.809013698131327e-11
0.1334,82.44055800640949,-6.42830353606182e-05,24.415578028322344,-0.010325101079299208,-27.411643242197403,-0.002930281883249944,-8.568652794069401e-07,6.681415547497861e-13,-2.537690851160631e-07,9.279794951675858e-11,2.4636449547088546e-07,2.633638793985869e-11
0.1335,82.59369288769254,-2.2161274432234248e-05,24.440433370044804,-0.003559186580132146,-27.40801959295151,-0.002030731920663686,-8.584569224787163e-07,2.3033769331144134e-13,-2.5402742510099236e-07,3.198855760490486e-11,2.463319273005027e-07,1.8251413447559567e-11
0.1336,82.74600298217398,-5.98354525625254e-05,24.465114781206207,-0.009610822126726868,-27.40435159917002,-0.002412509819130005,-8.600399929349227e-07,6.219135311128328e-13,-2.542839572975068e-07,8.637810846107152e-11,2.462989607820987e-07,2.1682905038560316e-11
0.1337,82.89749349436337,-6.322920799091715e-05,24.48962226669651,-0.010155709670045688,-27.400641606494926,-0.003239719986630251,-8.616145448702313e-07,6.571880867014568e-13,-2.545386817545559e-07,9.127538673955752e-11,2.462656167878663e-07,2.9117467999761123e-11
0.1338,83.04817678579701,-8.278898568557017e-05,24.51395582515277,-0.01329791319910075,-27.3968874586312,-0.002527596436437174,-8.631807067661343e-07,8.604869144082416e-13,-2.547915984621434e-07,1.195163003633257e-10,2.462318762219695e-07,2.271725878825986e-11
0.1339,83.19803268262697,-6.7303616600723e-05,24.538115460404814,-0.010810076157245472,-27.39309092483805,-0.0035157011190506075,-8.6473826894168e-07,6.99535156572756e-13,-2.550427074558758e-07,9.715666419133467e-11,2.461977541834415e-07,3.159792059438559e-11
0.134,83.34708191776349,-7.212086264201338e-05,24.5621011651495,-0.011584139130461251,-27.389250026407854,-0.0028731398946082866,-8.662874468908491e-07,7.49605552473772e-13,-2.55292008662278e-07,1.0411352833370238e-10,2.461632337968922e-07,2.5822779449776507e-11
0.1341,83.49524753956563,-2.884896816998544e-05,24.585900400936545,-0.004632873723721225,-27.385366696815908,-0.003784337992722953,-8.67827440797326e-07,2.998491145063164e-13,-2.555393717596927e-07,4.163836018262839e-11,2.4612833193771166e-07,3.401220885211182e-11
0.1342,83.64258426700403,-4.9000257190405303e-05,24.60951791291311,-0.007870808185725879,-27.381438982477338,-0.0009358403813609016,-8.693588193957899e-07,5.092954937618296e-13,-2.55784846068196e-07,7.073970168068369e-11,2.460930312864207e-07,8.41119737324474e-12
0.1343,83.78905347218067,-8.4642920917177e-05,24.632958219954215,-0.013595282250020043,-27.377469823812362,-0.003838266760297071,-8.70881181199821e-07,8.797568208395858e-13,-2.5602847855406324e-07,1.2218898057255857e-10,2.4605735782223803e-07,3.4497078645880094e-11
0.1344,83.93471010905677,-2.2349864406995837e-05,24.656221333728464,-0.003588938531406745,-27.3734557358792,-0.0036666166477743126,-8.723950973834161e-07,2.3229776680580724e-13,-2.56270269339152e-07,3.2256013410316234e-11,2.4602128068096363e-07,3.2954032585622465e-11
0.1345,84.07954160113405,-3.06329955506372e-05,24.67930724720313,-0.004919904351108025,-27.369399399411886,-0.0024400251417057454,-8.739004372307439e-07,3.183914461433786e-13,-2.565102183515778e-07,4.4218182098971166e-11,2.459848240654594e-07,2.1930054656296188e-11
0.1346,84.22353554368893,-5.099054836220858e-05,24.70221595789607,-0.008190109188445758,-27.36529965330663,-0.0021502302028788144,-8.753970718105268e-07,5.299819982794382e-13,-2.5674832556354016e-07,7.360938534461786e-11,2.4594797709553973e-07,1.932553671780777e-11
0.1347,84.36668857064062,-8.195882391768755e-05,24.724947467131457,-0.013164273699335496,-27.361157119164314,-0.0033393951438664654,-8.768849661366915e-07,8.518583091990792e-13,-2.569845909904527e-07,1.1831522171501517e-10,2.459107455443643e-07,3.001342223887072e-11
0.1348,84.50902166363365,-6.915654163564049e-05,24.747501781794305,-0.011108041799317389,-27.356970605737718,-0.00263673627775056,-8.783643382887177e-07,7.187956363169845e-13,-2.572190147046206e-07,9.983456192116699e-11,2.4587311875379214e-07,2.3698134702866794e-11
0.1349,84.65052181153992,-7.082504097690552e-05,24.76987889499454,-0.011376222139410396,-27.352741269082106,-0.002132798599702926,-8.798350530293601e-07,7.361366566437391e-13,-2.574515966312142e-07,1.0224481987404616e-10,2.45835106937875e-07,1.916890135019125e-11
0.135,84.79117729910286,-2.8540386714821167e-05,24.792078809238184,-0.004583335462460913,-27.348468705419187,-0.0037070238780728573,-8.81296988594278e-07,2.966416533115567e-13,-2.576823367993552e-07,4.1193090190427086e-11,2.457967069879885e-07,3.331732845301715e-11
0.1351,84.93096171206922,-3.603056631177774e-05,24.814090137581584,-0.0057867191521323805,-27.34415214906046,-0.0029202498558737466,-8.827498704417145e-07,3.7449140890819236e-13,-2.5791111685607374e-07,5.200881634860195e-11,2.45757911354616e-07,2.624614048102357e-11
0.1352,85.06987781463557,-5.132450254386163e-05,24.83591719105822,-0.008243617703037267,-27.339793104556616,-0.0026146700264815703,-8.841937273023658e-07,5.334538980053762e-13,-2.5813798160620564e-07,7.409023618284365e-11,2.4571873424861224e-07,2.3499786545226978e-11
0.1353,85.20794684081807,-7.071488229004253e-05,24.857564069746516,-0.011358394624448584,-27.3353912636393,-0.0025121233656551388,-8.856287798765412e-07,7.349925578461726e-13,-2.583629736683783e-07,1.0208469328420865e-10,2.4567917211726353e-07,2.257812965844919e-11
0.1354,85.34518012763102,-4.026216131688722e-05,24.879030782665076,-0.006467230010770278,-27.330945962818223,-0.0007908967218577604,-8.870551459971908e-07,4.1847396613110796e-13,-2.585860931336141e-07,5.812468769446088e-11,2.4563921940945477e-07,7.10840191493853e-12
0.1355,85.48155806410034,-1.5725916855335776e-05,24.90031732364805,-0.0025259244943559166,-27.326457466811657,-0.0006001164631932961,-8.884726218338808e-07,1.634508683460474e-13,-2.588073399384443e-07,2.2701940098888704e-11,2.455988785676766e-07,5.393648958143674e-12
0.1356,85.61708399987332,-5.175078042406806e-05,24.92142369235352,-0.008312487833069072,-27.32192574044815,-0.001402529741982099,-8.898812422014957e-07,5.378847512848279e-13,-2.59026714081601e-07,7.470915587248765e-11,2.455581489257952e-07,1.2605566800011634e-11
0.1357,85.75176309043353,-9.349520565445485e-05,24.942349894283847,-0.015017740459777067,-27.317351525941767,-0.002370837456460122,-8.912810606840386e-07,9.717638237509e-13,-2.5924421561704135e-07,1.349732681626193e-10,2.4551703781128253e-07,2.130851558545115e-11
0.1358,85.88560650035572,-8.384330514595507e-05,24.963095923121976,-0.013467550073186419,-27.312733519790847,-0.0017110444818183763,-8.92672193325238e-07,8.714451995191994e-13,-2.594598444808342e-07,1.210408445734996e-10,2.4547553323372995e-07,1.537852239359241e-11
0.1359,86.0185945906161,-2.2356201605518308e-05,24.98366178216317,-0.0035903091247309607,-27.30807191467757,-0.0025775509532468843,-8.940544360014393e-07,2.323650285529532e-13,-2.5967360070800284e-07,3.2268319921274677e-11,2.4543363630336046e-07,2.3165992851949446e-11
0.136,86.15074748180572,-1.765611554508554e-05,25.00404747429121,-0.0028356017636270224,-27.303367818066704,-0.0017385726683264637,-8.954279978404895e-07,1.8351322202500652e-13,-2.59885484326034e-07,2.5485226334633278e-11,2.453913576783151e-07,1.5625674531382065e-11
0.1361,86.28198973552041,-6.53113068738995e-05,25.024242784145727,-0.010490157326118237,-27.29862085800665,-0.003125277053890884,-8.967920947562249e-07,6.788277006376209e-13,-2.6009538916092007e-07,9.428130034658478e-11,2.453486938058802e-07,2.8088876782134916e-11
0.1362,86.41237350559015,-0.00010445188363771493,25.044251586840154,-0.016778076534562366,-27.293829861673665,-0.0014614890869289008,-8.98147268822073e-07,1.0856453391600867e-12,-2.603033554880192e-07,1.507945130392728e-10,2.4530563447200393e-07,1.3135623442219266e-11
0.1363,86.54188589684833,-8.785761415694456e-05,25.06407755486783,-0.014112375155209425,-27.28899678434441,-0.0017677545221539124,-8.994933860062645e-07,9.131690640971572e-13,-2.605094214806299e-07,1.2683613491223926e-10,2.4526219655207626e-07,1.58881490378243e-11
0.1364,86.67053115631663,-7.394092551686626e-05,25.083720683723744,-0.011876312241403394,-27.284120838536136,-0.003362654372273108,-9.008304904537971e-07,7.685219400291528e-13,-2.60713587089868e-07,1.0673955661263052e-10,2.4521837338475905e-07,3.022244538681784e-11
0.1365,86.79833686591388,-5.5457801336638167e-05,25.103180983906665,-0.008907824221642803,-27.279201060871898,-0.0018160329646914602,-9.021588688440632e-07,5.76414034893915e-13,-2.609158524265764e-07,8.005983532213167e-11,2.451741563103127e-07,1.6321956527786693e-11
0.1366,86.92527533594159,-3.544807577371096e-05,25.122458451093312,-0.005693672817327042,-27.2742382170278,-0.0015738098080007024,-9.034782333762093e-07,3.684384356532942e-13,-2.611162174444482e-07,5.117234890469624e-11,2.4512955221211996e-07,1.4144868477891842e-11
0.1367,87.05134178084755,-6.898579143619786e-05,25.141553085939464,-0.011080345224668638,-27.269232898448095,-0.003406941497473315,-9.047885343112669e-07,7.170208079271173e-13,-2.6131468215222627e-07,9.958560159042574e-11,2.4508456641925136e-07,3.0620427005172465e-11
0.1368,87.17657269488247,-0.00010081679224992904,25.16046488896538,-0.016194157807544855,-27.26418356369914,-0.0014530306360284405,-9.06090150960816e-07,1.0478623816592665e-12,-2.615112465522301e-07,1.4554653054749573e-10,2.450391849428968e-07,1.3059563353313995e-11
0.1369,87.30093158524227,-7.13357605328742e-05,25.179193856469414,-0.01145844469878908,-27.259091534718685,-0.0015727098368939563,-9.073827040288415e-07,7.41445574198012e-13,-2.6170591060723683e-07,1.0298373266249587e-10,2.449934197734649e-07,1.4135147439417831e-11
0.137,87.4244379635397,-4.1424786136895634e-05,25.197739995325342,-0.006654024226217151,-27.253955675547225,-0.000632838340351839,-9.086663963131282e-07,4.305582830908681e-13,-2.6189867438894947e-07,5.980357513931928e-11,2.4494726069690387e-07,5.687888102223769e-12
0.1371,87.54702529457201,-5.136056326802874e-05,25.216094282533955,-0.00824970454795859,-27.248778068789296,-0.0016421461500116916,-9.099405362650629e-07,5.338276903280375e-13,-2.620894441167323e-07,7.414505972158736e-11,2.449007263649605e-07,1.4759090037779944e-11
0.1372,87.66872917188556,-5.362040433334914e-05,25.23426014304513,-0.008612678163566659,-27.243557189753336,-0.001791261746843813,-9.1120549383435e-07,5.573167930161913e-13,-2.622782553847815e-07,7.740718843717387e-11,2.4485380345495855e-07,1.609934875028134e-11
0.1373,87.78956101509763,-0.00010008710489039523,25.252240822952746,-0.016076742204089296,-27.23829323783704,-0.0020128263445154614,-9.124613877137944e-07,1.0402783329138333e-12,-2.6246514193489885e-07,1.444911833580364e-10,2.44806493077121e-07,1.8090809826655425e-11
0.1374,87.90952334451504,-2.9468841838053084e-05,25.270036317385603,-0.004733055988861843,-27.232985420541635,-0.0019029006895296683,-9.137082440976646e-07,3.062918027893129e-13,-2.626501037147896e-07,4.2538765331033914e-11,2.447587885701097e-07,1.7102588467110668e-11
0.1375,88.02860468121088,-6.318850466091174e-05,25.287646628679468,-0.010149111668676778,-27.22763645881705,-0.0033051972044433227,-9.149459436763781e-07,6.56764831860197e-13,-2.628331407494339e-07,9.121621751084498e-11,2.447107141367866e-07,2.9705926267225945e-11
0.1376,88.14683222002066,-8.779651096887942e-05,25.305071753214307,-0.014102509927024907,-27.22224307546128,-0.0018501086049069683,-9.161747691093627e-07,9.125338320042225e-13,-2.630142530020251e-07,1.2674754546056246e-10,2.446622404672638e-07,1.6628287331221546e-11
0.1377,88.26417789387182,-5.0069756869440193e-05,25.322311700750525,-0.00804224313420303,-27.21680680016545,-0.002048119460341762,-9.173944286713238e-07,5.2041141525559e-13,-2.6319344057269586e-07,7.22803351627248e-11,2.446133813283069e-07,1.840777134682382e-11
0.1378,88.38064547507737,-5.548067463133847e-05,25.33936645668878,-0.00891098854022675,-27.211328400290956,-0.0032917167474581744,-9.186049615735857e-07,5.766509714667809e-13,-2.6337070330999724e-07,8.008824477711081e-11,2.445641436032986e-07,2.958483721890564e-11
0.1379,88.49625400533151,-5.2476461201553175e-05,25.35623603800697,-0.008428669361754355,-27.20580518672613,-0.0025232532231821347,-9.198065657282597e-07,5.454266144912078e-13,-2.6354604139063665e-07,7.575334998730746e-11,2.4451450308937694e-07,2.2678196481190988e-11
0.138,88.61099149684689,-4.097464850658541e-05,25.372920432699203,-0.006581374553588897,-27.20024060924863,-0.0016682341305228872,-9.209991165371859e-07,4.2587970225276296e-13,-2.637194546898171e-07,5.915074663273382e-11,2.4446449109483126e-07,1.499359730167321e-11
0.1381,88.72480712909235,-6.544900186910225e-05,25.389411846459886,-0.010512783334797894,-27.194632550062355,-0.001725890559861664,-9.22182085787739e-07,6.802601170374367e-13,-2.638908621961026e-07,9.448457691604424e-11,2.444140878576917e-07,1.5511798573790366e-11
0.1382,88.83771283968261,-7.328398742962011e-05,25.405713231681187,-0.011770719408245237,-27.18898195245499,-0.003491676969956478,-9.233555975544513e-07,7.616947744737902e-13,-2.640602945955077e-07,1.0579050844069659e-10,2.4436330270383166e-07,3.138208096233057e-11
0.1383,88.94974985008447,-1.5101020326872674e-05,25.421827396734354,-0.0024247245908769143,-27.18328825850036,-0.002926168035014994,-9.245200802832004e-07,1.5695658195824123e-13,-2.642277810761621e-07,2.1792389011785297e-11,2.4431213008213604e-07,2.6299301453223272e-11
0.1384,89.0609061309857,-5.242155684434726e-05,25.43775435350333,-0.00842003826997207,-27.17755108284041,-0.001962244717047267,-9.256754089451751e-07,5.448558444805539e-13,-2.643933217637499e-07,7.567595330426932e-11,2.4426056666193574e-07,1.7635956059310658e-11
0.1385,89.17116964176584,-7.673748606517656e-05,25.453494085105795,-0.012325821725776395,-27.171771578192754,-0.002532348118460192,-9.26821458391414e-07,7.975890007881805e-13,-2.645569164817002e-07,1.107793691962579e-10,2.442086228793272e-07,2.2759890989061935e-11
0.1386,89.28055932388327,-3.1158892223215e-05,25.469046603924387,-0.005004615431210489,-27.16594936925515,-0.0015963961829978121,-9.27958425495605e-07,3.2385718441550876e-13,-2.647185653579163e-07,4.4979569310465925e-11,2.4415629495955216e-07,1.434785205834741e-11
0.1387,89.38906278773894,-2.6456618035170613e-05,25.484411902252777,-0.004249426597231129,-27.160084057272027,-0.00114290998746671,-9.290861814816852e-07,2.7498252720628e-13,-2.6487826831431174e-07,3.819216608117249e-11,2.441035797939861e-07,1.0272093153613642e-11
0.1388,89.49667546862254,-6.204472502496749e-05,25.499589986451316,-0.00996586019598239,-27.154175447867196,-0.001904976618295627,-9.302046789091496e-07,6.44875878339419e-13,-2.650360254138256e-07,8.956906057879227e-11,2.4405047560627224e-07,1.7121342965869715e-11
0.1389,89.60340828549282,-2.8441405037893973e-05,25.51458085033121,-0.004567922074903538,-27.14822371531906,-0.002128885697329404,-9.313140312640242e-07,2.95612510109161e-13,-2.6519183659643793e-07,4.105462726259108e-11,2.439969839507228e-07,1.913368257233949e-11
0.139,89.70925731803234,-3.445434480457606e-05,25.529384500089694,-0.00553368659421112,-27.142230233480685,-0.002445802923204373,-9.324141978001717e-07,3.5810884594687187e-13,-2.65345701922531e-07,4.973453696434876e-11,2.43943117039791e-07,2.1982041740415208e-11
0.1391,89.81418729657635,-7.236603850971386e-05,25.543994360819806,-0.011623845903091717,-27.136193258213176,-0.001877323824943503,-9.335048119336712e-07,7.521535337981968e-13,-2.654975530575287e-07,1.0447039597964104e-10,2.4388885910830993e-07,1.6872876183051685e-11
0.1392,89.91819364117165,-8.964495885999822e-05,25.55841292085742,-0.014398805913249244,-27.13011411813017,-0.0036756118061425846,-9.345858260630969e-07,9.317467885453187e-13,-2.656474158610428e-07,1.294107130893812e-10,2.4383422192464366e-07,3.30352202162319e-11
0.1393,90.02131788681979,-3.505032901643427e-05,25.5726425503532,-0.005629062217005427,-27.12399147457523,-0.0035623829792518903,-9.35657671889738e-07,3.643040111146972e-13,-2.6579531497178434e-07,5.059172294175953e-11,2.437791941645173e-07,3.20172797816785e-11
0.1394,90.12356305488514,-6.97189999396668e-05,25.586683254648563,-0.01119894658411982,-27.1178245366989,-0.001053089082677485,-9.367203808195656e-07,7.246407463032734e-13,-2.659412504412777e-07,1.00651477333979e-10,2.4372376827841435e-07,9.464905087986174e-12
0.1395,90.22488588219449,-3.3272015222482206e-05,25.60053502123895,-0.005343537351646756,-27.111616838064542,-0.003095829099913492,-9.377735031843883e-07,3.4582008281476665e-13,-2.6608522214215987e-07,4.8025698998211144e-11,2.4366797579666866e-07,2.7824201746064512e-11
0.1396,90.32532826813828,-3.1459642975875116e-05,25.61419785861588,-0.0050524376987561535,-27.10536617711493,-0.0029607990188219163,-9.388174744773818e-07,3.269833659731565e-13,-2.662272301627055e-07,4.540933803224033e-11,2.436117976234442e-07,2.6610572039215515e-11
0.1397,90.42487015913117,-1.0338015477267137e-05,25.62767176094732,-0.0016592596436198334,-27.09907280516534,-0.0038697361866007985,-9.398520862659099e-07,1.0745104571183104e-13,-2.663672744411297e-07,1.491284795993559e-11,2.435552350910086e-07,3.4779689303927576e-11
0.1398,90.52352937902212,-2.5208854637026154e-05,25.640956735251894,-0.004048338109153703,-27.092735556091082,-0.0029590062073998357,-9.408775238071735e-07,2.6201407181336983e-13,-2.6650535505058233e-07,3.638495363065385e-11,2.434982786514439e-07,2.6594468583109873e-11
0.1399,90.62129388188103,-7.240174765051187e-05,25.654052784352036,-0.011629475019902774,-27.08635553737603,-0.0021634677313928483,-9.418936618971456e-07,7.525252472936536e-13,-2.666414720202393e-07,1.045210394755792e-10,2.4344093740857886e-07,1.9444503830693275e-11
0.14,90.71816688489868,-4.629994719342355e-05,25.666959898090123,-0.007437069510735726,-27.07993280263726,-0.0009678375209667944,-9.429005339758969e-07,4.812298036974146e-13,-2.6677562524537027e-07,6.684120496131233e-11,2.433832124726365e-07,8.698750447626939e-12
0.1401,90.81409032440524,-4.8745908261492825e-05,25.679672741968577,-0.007829361426104478,-27.07346808571322,-0.0025833865989362517,-9.438975365446346e-07,5.066511786819898e-13,-2.66907759279973e-07,7.036707457170639e-11,2.4332511006086577e-07,2.321859391756932e-11
0.1402,90.90909803257016,-8.149850353558859e-05,25.692193350841148,-0.013090098559254405,-27.066960612547323,-0.0038924740931218908,-9.448850212467161e-07,8.470740362244812e-13,-2.670378952736685e-07,1.1764851876395727e-10,2.432666235119285e-07,3.498422245281971e-11
0.1403,91.0032227955432,-3.732688042974847e-05,25.70452363438528,-0.005995309302258798,-27.060409615781225,-0.0018311470468365852,-9.458633288523842e-07,3.8796519081665757e-13,-2.6716605307530293e-07,5.388350887303993e-11,2.43207745942442e-07,1.6457634327615953e-11
0.1404,91.09642933500477,-7.950888418232675e-05,25.716663593617493,-0.012771170452853491,-27.05381725844395,-0.0020665270116098627,-9.46832092686021e-07,8.263938847697728e-13,-2.67292232697053e-07,1.1478196093452392e-10,2.431484962261976e-07,1.857343531114919e-11
0.1405,91.18872047655593,-4.676678559384502e-05,25.72861323369822,-0.0075108854177922115,-27.047181159679198,-0.004144006793456135,-9.477913421202065e-07,4.860812684759041e-13,-2.674164341894166e-07,6.750490492838938e-11,2.430888537130471e-07,3.724480108629072e-11
0.1406,91.28013029555211,-4.1611377023232274e-05,25.740372549612076,-0.006683316646402358,-27.040502132110962,-0.0025920204316911524,-9.487414313207148e-07,4.324981578615321e-13,-2.675386575024435e-07,6.006687913079971e-11,2.4302882550841787e-07,2.329610630664892e-11
0.1407,91.37062203120855,-6.947631048971712e-05,25.75194154271542,-0.011159135751700518,-27.033780735323067,-0.0033133954472394944,-9.496819782101908e-07,7.221182683057324e-13,-2.6765890264934206e-07,1.0029373056616649e-10,2.4296841605320196e-07,2.97796341551052e-11
0.1408,91.46021431101224,-1.785769936483722e-05,25.76332021534539,-0.002867366100186413,-27.027016592352567,-0.003317890517361809,-9.506131763942032e-07,1.8560839366817552e-13,-2.677771696548698e-07,2.5770879368307947e-11,2.4290762290490875e-07,2.981991018521549e-11
0.1409,91.54890985177474,-5.367513511195238e-05,25.774508567504064,-0.008621334741631546,-27.0202096931394,-0.002166689448326705,-9.515350541123647e-07,5.578845458523617e-13,-2.678934585194513e-07,7.748495255284261e-11,2.428464451753598e-07,1.9473556199261815e-11
0.141,91.63669622737658,-6.25455946800987e-05,25.785506596660934,-0.010046336109769186,-27.01336043643851,-0.00185883099040621,-9.524474822106142e-07,6.500821154223539e-13,-2.680077692152366e-07,9.029228660929304e-11,2.42784886861358e-07,1.6706708837741963e-11
0.1411,91.72353858890776,-9.938311474519712e-05,25.796310215265944,-0.015963505529253918,-27.00646783372705,-0.002410633501885786,-9.533500984802579e-07,1.032962058016956e-12,-2.6812005925926445e-07,1.4347353179823867e-10,2.427229390811192e-07,2.166614355943161e-11
0.1412,91.8094546378973,-5.467657356061151e-05,25.806920974832806,-0.008781855999645038,-26.99953304610108,-0.003093020631941258,-9.54243086902021e-07,5.682939514147194e-13,-2.6823034477530047e-07,7.89278192491532e-11,2.4266061182665055e-07,2.7798971009122242e-11
0.1413,91.89446186622627,-3.6947668485607734e-05,25.81734034477923,-0.005933943510552464,-26.992556484049533,-0.003105354895386994,-9.551266292852505e-07,3.840244547448894e-13,-2.6833864103769273e-07,5.333191879712213e-11,2.425979093167996e-07,2.790982335465001e-11
0.1414,91.97856306391479,-4.630698621198766e-05,25.827568329712754,-0.007437813489836097,-26.985535795237848,-0.002001008213986526,-9.560007546295024e-07,4.813031747880624e-13,-2.684449480960327e-07,6.684794071491462e-11,2.425348102352842e-07,1.798446977002597e-11
0.1415,92.06174544344935,-3.2055483797457605e-05,25.83760492302917,-0.005148569140611756,-26.97847370225959,-0.0018347808354913227,-9.56865330021792e-07,3.331769760171013e-13,-2.685492658762028e-07,4.627321046986595e-11,2.42471339007011e-07,1.6490301156973398e-11
0.1416,92.144018923668,-4.357680421440936e-05,25.84745013253291,-0.0069995944936828685,-26.971368100765137,-0.0010110936819836605,-9.577204585574333e-07,4.529259683580168e-13,-2.686515944654475e-07,6.290956346131888e-11,2.424074765361439e-07,9.08742837598324e-12
0.1417,92.22537120618212,-2.873849493074062e-05,25.857103951397523,-0.004615856381853368,-26.964220103239747,-0.001507706249792127,-9.58566012409709e-07,2.9869960332739945e-13,-2.687519337884756e-07,4.1485371049072703e-11,2.423432332587794e-07,1.3550816635622274e-11
0.1418,92.30581210722612,-4.253118052567629e-05,25.866566382967896,-0.006831351792498052,-26.957029910752375,-0.0017455346471244749,-9.594020936067803e-07,4.4205732277939463e-13,-2.6885028388254676e-07,6.139732267166586e-11,2.4227861095127423e-07,1.568819621915243e-11
0.1419,92.38534409598334,-2.745368542190679e-05,25.875837422696303,-0.004409518435831519,-26.949796796146558,-0.0013303756289419042,-9.602287278115031e-07,2.8534680302233753e-13,-2.6894664469925554e-07,3.963102540105369e-11,2.422136025082011e-07,1.195704026438116e-11
0.142,92.46395451599024,-3.8888053486796146e-05,25.884917077481948,-0.006245932643575724,-26.942521087814455,-0.00229430822499547,-9.610457834778097e-07,4.041919043217977e-13,-2.690410163111736e-07,5.6136017051836586e-11,2.421482114822737e-07,2.0620511420147965e-11
0.1421,92.5416311993569,-7.491510093634049e-05,25.89380251198448,-0.012033433348835105,-26.935202437246208,-0.001552293623223968,-9.618531341359309e-07,7.786473101910458e-13,-2.6913336924705364e-07,1.0815149816402474e-10,2.4208243409873376e-07,1.3951705073866656e-11
0.1422,92.61836873796835,-2.8203397251880694e-05,25.902494795018214,-0.004529775570967412,-26.927842925379558,-0.0018815858746241093,-9.626507235726275e-07,2.931382349534779e-13,-2.6922371461644384e-07,4.071169516537819e-11,2.4201629011955106e-07,1.6911074518829748e-11
0.1423,92.69418444495739,-6.048668529907019e-05,25.91099495373768,-0.00971542488503651,-26.920439881525517,-0.0023178412991538924,-9.634387317387207e-07,6.286820796298947e-13,-2.6931206309655e-07,8.731833199133465e-11,2.4194975445368527e-07,2.0832015510217985e-11
0.1424,92.76908063075247,-1.0284601394625443e-05,25.91930298328549,-0.0016511693531595373,-26.912994066342762,-0.0024907802733512463,-9.642171826459987e-07,1.0689614583977401e-13,-2.693984146354608e-07,1.4840032815966654e-11,2.4188283442860836e-07,2.2386125190828172e-11
0.1425,92.84305183017071,-3.7760472498211805e-05,25.927418884995465,-0.006064443358660675,-26.905506069585787,-0.003275836391348726,-9.649860194930298e-07,3.9247170179921786e-13,-2.69482769246553e-07,5.4504868510108323e-11,2.4181553537339084e-07,2.944209272456341e-11
0.1426,92.916115548103,-8.906028781279522e-05,25.935342661016243,-0.014305522422161196,-26.89797550423421,-0.001863763567384409,-9.657454242199954e-07,9.256687096485435e-13,-2.6956512695373665e-07,1.2857224833574437e-10,2.4174785373531904e-07,1.6751024095922362e-11
0.1427,92.98824392711514,-5.769979501192541e-05,25.943074311529667,-0.009267606658100702,-26.89040235185765,-0.002727457452329715,-9.664951072831774e-07,5.997171663312718e-13,-2.6964548775896415e-07,8.329358914954022e-11,2.4167978929234835e-07,2.4513515565815923e-11
0.1428,93.05945388547222,-5.120884190479578e-05,25.950613834054423,-0.008224768037203664,-26.882787032993107,-0.0031510059939194642,-9.67235244528789e-07,5.322516114460286e-13,-2.6972385163615145e-07,7.39210271019947e-11,2.4161134581923704e-07,2.8319987699331888e-11
0.1429,93.12975542069486,-1.475688188415519e-05,25.957961227552467,-0.002369904023882017,-26.875128917668366,-0.0015263527191792163,-9.67965939865706e-07,1.533795835898327e-13,-2.698002185732676e-07,2.1299751401097687e-11,2.415425179869146e-07,1.3718213140617948e-11
0.143,93.19912063493813,-5.70820949625964e-05,25.965116492049344,-0.009168528804042677,-26.86742803937975,-0.002335952269793495,-9.686869033326006e-07,5.932956692395848e-13,-2.698745885705512e-07,8.240310139719266e-11,2.4147330535129186e-07,2.09948660304251e-11
0.1431,93.26754440086945,-6.694510050608328e-05,25.972078060344792,-0.010753031023532476,-26.859684944339367,-0.0019110206258644358,-9.693980816391803e-07,6.9580996218265e-13,-2.6994694534068066e-07,9.664381932888032e-11,2.414037139075731e-07,1.7175693625978067e-11
0.1432,93.3350211021039,-4.596798432326577e-05,25.9788465109052,-0.007383019540314363,-26.85190024408337,-0.002853577555017653,-9.700994164062046e-07,4.777801046202301e-13,-2.700172948942047e-07,6.635559719069315e-11,2.413337480966504e-07,2.564702812705531e-11
