time,r_rel_x,r_rel_y,r_rel_z,v_rel_x,v_rel_y,v_rel_z,q_x,q_y,q_z,q_w,omega_rel_x,omega_rel_y,omega_rel_z,fiber_1_length,fiber_2_length,fiber_3_length,fiber_4_length,fiber_5_length,fiber_6_length,fiber_7_length,fiber_8_length,fiber_9_length,fiber_10_length,fiber_11_length,fiber_12_length
0.0256,7.410021877904819e-07,3.089117106486207e-25,-6.132774595200096e-08,2.27509688828159e-05,1.0634724843310688e-24,2.7592725893631095e-06,1.2701402802621095e-25,3.899961503977613e-08,2.1025366274017925e-26,0.9999999999999993,1.0542259605904956e-23,2.958251736392162e-06,2.119399874528523e-24,0.002999258998452385,0.002999258998452385,0.003000741002801506,0.003000741002801506,0.0030000000922796536,0.003000000092002225,0.0030000000922796536,0.003000000092002225,0.003000061981010631,0.0030000608578217517,0.002999938202017627,0.0029999393252065068
0.0257,7.432595270017406e-07,3.089211697379145e-25,-6.105063169764285e-08,2.267834933167651e-05,7.008403878547906e-25,2.764238930923883e-06,1.2753763105272196e-25,3.91473790844975e-08,2.113130650820563e-26,0.9999999999999993,1.0513597085133132e-23,2.9570380273593806e-06,2.1203371529368894e-24,0.0029992567411075114,0.0029992567411075114,0.0030007432601350764,0.0030007432601350764,0.0030000000928333656,0.003000000092554038,0.0030000000928333656,0.003000000092554038,0.00300006170658367,0.0030000605791391864,0.002999938477561415,0.0029999396050058983
0.0258,7.455168662129992e-07,3.089306288272083e-25,-6.077351744328475e-08,2.2605729780537116e-05,3.382082913785124e-25,2.7692052724846567e-06,1.2806123407923297e-25,3.9295143129218865e-08,2.1237246742393335e-26,0.9999999999999993,1.0484934564361306e-23,2.9558243183266e-06,2.1212744313452557e-24,0.002999254483762663,0.002999254483762663,0.0030007455174686725,0.0030007455174686725,0.0030000000933888046,0.0030000000931075708,0.0030000000933888046,0.0030000000931075708,0.003000061432158413,0.0030000603004583255,0.0029999387531068995,0.002999939884806987
0.025900000000000003,7.47774205424258e-07,3.089400879165021e-25,-6.049640318892663e-08,2.2533110229397722e-05,-2.442380509777859e-26,2.7741716140454304e-06,1.28584837105744e-25,3.944290717394024e-08,2.1343186976581042e-26,0.9999999999999993,1.045627204358948e-23,2.9546106092938187e-06,2.1222117097536223e-24,0.0029992522264178393,0.0029992522264178393,0.0030007477748022955,0.0030007477748022955,0.0030000000939459704,0.0030000000936628245,0.0030000000939459704,0.0030000000936628245,0.003000061157734858,0.0030000600217791663,0.002999939028654075,0.0029999401646097668
0.026000000000000002,7.500315446355167e-07,3.089495470057959e-25,-6.021928893456853e-08,2.246049067825833e-05,-3.870559015740569e-25,2.779137955606204e-06,1.29108440132255e-25,3.9590671218661606e-08,2.1449127210768744e-26,0.9999999999999993,1.0427609522817654e-23,2.9533969002610375e-06,2.1231489881619885e-24,0.0029992499690730413,0.0029992499690730413,0.003000750032135944,0.003000750032135944,0.0030000000945048645,0.0030000000942197996,0.0030000000945048645,0.0030000000942197996,0.003000060883313004,0.0030000597431017093,0.0029999393042029485,0.0029999404444142432
0.0261,7.522356444607076e-07,3.086056024264974e-25,-5.993900754520839e-08,2.238629660310611e-05,-8.671717610988411e-25,2.783630870003287e-06,1.2962018551554066e-25,3.9737987482886476e-08,2.1553417293594283e-26,0.9999999999999993,1.0395115758420663e-23,2.952149841551707e-06,2.119174897248696e-24,0.0029992477649675906,0.0029992477649675906,0.0030007522362301693,0.0030007522362301693,0.0030000000950520605,0.003000000094765094,0.0030000000950520605,0.003000000094765094,0.003000060605705909,0.003000059461251905,0.00299993958291376,0.002999940727367764
0.0262,7.54418573121096e-07,3.081211234071506e-25,-5.96574667135062e-08,2.2311476403014755e-05,-1.3940061929591786e-24,2.7879355214385907e-06,1.301272155905286e-25,3.988512568279868e-08,2.165705117752239e-26,0.9999999999999992,1.0361098462364545e-23,2.950889521015926e-06,2.1132477520837643e-24,0.0029992455820333063,0.0029992455820333063,0.0030007544191532347,0.0030007544191532347,0.0030000000955955532,0.0030000000953066884,0.0030000000955955532,0.0030000000953066884,0.0030000603268331007,0.003000059178141518,0.002999939862882879,0.002999941011574462
0.0263,7.566015017814844e-07,3.0763664438780377e-25,-5.9375925881803995e-08,2.22366562029234e-05,-1.9208406248195168e-24,2.7922401728738942e-06,1.3063424566551656e-25,4.003226388271089e-08,2.17606850614505e-26,0.9999999999999992,1.0327081166308428e-23,2.949629200480145e-06,2.1073206069188324e-24,0.0029992433990990463,0.0029992433990990463,0.0030007566020763253,0.0030007566020763253,0.0030000000961406615,0.0030000000958498923,0.0030000000961406615,0.0030000000958498923,0.0030000600479618855,0.0030000588950327223,0.00299994014285358,0.0029999412957827432
0.0264,7.587844304418727e-07,3.07152165368457e-25,-5.90943850501018e-08,2.216183600283205e-05,-2.4476750566798542e-24,2.7965448243091977e-06,1.3114127574050448e-25,4.017940208262309e-08,2.1864318945378611e-26,0.9999999999999992,1.0293063870252312e-23,2.948368879944364e-06,2.1013934617539006e-24,0.002999241216164812,0.002999241216164812,0.0030007587849994423,0.0030007587849994423,0.003000000096687388,0.003000000096394708,0.003000000096687388,0.003000000096394708,0.0030000597690922593,0.003000058611925517,0.002999940422825867,0.002999941579992609
0.026500000000000003,7.609673591022612e-07,3.0666768634911015e-25,-5.881284421839959e-08,2.2087015802740695e-05,-2.9745094885402104e-24,2.8008494757445012e-06,1.3164830581549245e-25,4.0326540282535304e-08,2.1967952829306723e-26,0.9999999999999992,1.0259046574196192e-23,2.9471085594085832e-06,2.0954663165889684e-24,0.0029992390332306052,0.0029992390332306052,0.003000760967922585,0.003000760967922585,0.0030000000972357325,0.0030000000969411357,0.0030000000972357325,0.0030000000969411357,0.0030000594902242265,0.0030000583288199044,0.002999940702799739,0.0029999418642040615
0.026600000000000002,7.631502877626497e-07,3.0618320732976336e-25,-5.85313033866974e-08,2.201219560264934e-05,-3.501343920400548e-24,2.8051541271798048e-06,1.321553358904804e-25,4.0473678482447506e-08,2.2071586713234834e-26,0.9999999999999992,1.0225029278140075e-23,2.9458482388728023e-06,2.0895391714240366e-24,0.002999236850296423,0.002999236850296423,0.003000763150845756,0.003000763150845756,0.003000000097785695,0.003000000097489175,0.003000000097785695,0.003000000097489175,0.0030000592113577857,0.0030000580457158832,0.0029999409827751924,0.0029999421484170953
0.0267,7.65333216423038e-07,3.056987283104166e-25,-5.82497625549952e-08,2.1937375402557988e-05,-4.028178352260886e-24,2.8094587786151083e-06,1.3266236596546835e-25,4.0620816682359715e-08,2.2175220597162943e-26,0.9999999999999992,1.0191011982083957e-23,2.9445879183370214e-06,2.0836120262591044e-24,0.0029992346673622665,0.0029992346673622665,0.0030007653337689537,0.0030007653337689537,0.003000000098337275,0.003000000098038826,0.003000000098337275,0.003000000098038826,0.0030000589324929356,0.0030000577626134537,0.002999941262752234,0.002999942432631716
0.0268,7.675161450834264e-07,3.052142492910698e-25,-5.7968221723293e-08,2.1862555202466634e-05,-4.555012784121224e-24,2.8137634300504118e-06,1.331693960404563e-25,4.076795488227192e-08,2.2278854481091055e-26,0.9999999999999992,1.0156994686027841e-23,2.9433275978012405e-06,2.0776848810941725e-24,0.0029992324844281357,0.0029992324844281357,0.0030007675166921787,0.0030007675166921787,0.0030000000988904736,0.0030000000985900893,0.0030000000988904736,0.0030000000985900893,0.0030000586536296785,0.0030000574795126167,0.0029999415427308606,0.0029999427168479224
0.0269,7.696990737438148e-07,3.0472977027172296e-25,-5.768668089159081e-08,2.1787735002375284e-05,-5.081847215981561e-24,2.8180680814857153e-06,1.3367642611544425e-25,4.0915093082184125e-08,2.2382488365019163e-26,0.9999999999999992,1.0122977389971724e-23,2.9420672772654597e-06,2.0717577359292407e-24,0.0029992303014940314,0.0029992303014940314,0.00300076969961543,0.00300076969961543,0.003000000099445288,0.003000000099142962,0.003000000099445288,0.003000000099142962,0.003000058374768014,0.0030000571964133712,0.0029999418227110684,0.002999943001065711
0.027,7.718820024042032e-07,3.0424529125237618e-25,-5.740514005988861e-08,2.171291480228393e-05,-5.6086816478418995e-24,2.8223727329210188e-06,1.3418345619043217e-25,4.1062231282096334e-08,2.2486122248947272e-26,0.9999999999999992,1.0088960093915606e-23,2.9408069567296783e-06,2.065830590764309e-24,0.0029992281185599544,0.0029992281185599544,0.003000771882538707,0.003000771882538707,0.003000000100001722,0.003000000099697448,0.003000000100001722,0.003000000099697448,0.0030000580959079395,0.003000056913315718,0.0029999421026928644,0.0029999432852850856
0.027100000000000003,7.740101618257076e-07,3.0363040951566433e-25,-5.7120912863869697e-08,2.163657482311883e-05,-5.8477232358411205e-24,2.826194906848475e-06,1.346766233453147e-25,4.120890507142612e-08,2.25949666748348e-26,0.9999999999999992,1.0050813756727874e-23,2.939513398153602e-06,2.0771037488822702e-24,0.002999225990395088,0.002999225990395088,0.0030007740106927244,0.0030007740106927244,0.003000000100545579,0.0030000001002393763,0.003000000100545579,0.0030000001002393763,0.0030000578143422624,0.003000056627525836,0.0029999423853551786,0.002999943572171606
0.027200000000000002,7.761165417214103e-07,3.029636718575393e-25,-5.683561740869401e-08,2.155963048887735e-05,-5.9723211726948465e-24,2.829825218855903e-06,1.3516427777385173e-25,4.1355394183326235e-08,2.2705883123911926e-26,0.9999999999999991,1.0011025465777529e-23,2.938206622144328e-06,2.0952167765470016e-24,0.0029992238840097552,0.0029992238840097552,0.0030007761170672215,0.0030007761170672215,0.003000000101085316,0.0030000001007771887,0.003000000101085316,0.0030000001007771887,0.003000057531701538,0.003000056340666226,0.0029999426690842895,0.002999943860119602
0.0273,7.78222921617113e-07,3.022969341994142e-25,-5.655032195351833e-08,2.1482686154635868e-05,-6.0969191095485725e-24,2.8334555308633306e-06,1.3565193220238875e-25,4.150188329522635e-08,2.2816799572989053e-26,0.9999999999999991,9.971237174827184e-24,2.9368998461350538e-06,2.113329804211733e-24,0.002999221777624452,0.002999221777624452,0.0030007782234417494,0.0030007782234417494,0.0030000001016265636,0.0030000001013165056,0.0030000001016265636,0.0030000001013165056,0.0030000572490622994,0.0030000560538081,0.002999942952814878,0.002999944148069077
0.0274,7.803293015128158e-07,3.016301965412892e-25,-5.626502649834264e-08,2.140574182039439e-05,-6.221517046402299e-24,2.8370858428707583e-06,1.3613958663092577e-25,4.1648372407126455e-08,2.292771602206618e-26,0.9999999999999991,9.931448883876838e-24,2.9355930701257793e-06,2.1314428318764645e-24,0.0029992196712391728,0.0029992196712391728,0.0030007803298163016,0.0030007803298163016,0.0030000001021693186,0.003000000101857324,0.0030000001021693186,0.003000000101857324,0.0030000569664245407,0.0030000557669514565,0.002999943236546938,0.0029999444360200227
0.0275,7.824356814085186e-07,3.009634588831641e-25,-5.5979731043166956e-08,2.132879748615291e-05,-6.346114983256025e-24,2.840716154878186e-06,1.3662724105946276e-25,4.179486151902657e-08,2.3038632471143308e-26,0.9999999999999991,9.891660592926493e-24,2.934286294116505e-06,2.1495558595411956e-24,0.002999217564853918,0.002999217564853918,0.003000782436190883,0.003000782436190883,0.0030000001027135825,0.0030000001023996452,0.0030000001027135825,0.0030000001023996452,0.003000056683788264,0.0030000554800962923,0.002999943520280474,0.0029999447239724454
0.027600000000000003,7.845420613042214e-07,3.0029672122503903e-25,-5.569443558799126e-08,2.125185315191143e-05,-6.4707129201097555e-24,2.844346466885614e-06,1.371148954879998e-25,4.194135063092668e-08,2.314954892022044e-26,0.9999999999999991,9.851872301976146e-24,2.932979518107231e-06,2.1676688872059277e-24,0.002999215458468692,0.002999215458468692,0.00300078454256549,0.00300078454256549,0.003000000103259355,0.00300000010294347,0.003000000103259355,0.00300000010294347,0.0030000564011534686,0.0030000551932426118,0.0029999438040154867,0.002999945011926343
0.027700000000000002,7.866484411999241e-07,2.99629983566914e-25,-5.5409140132815575e-08,2.117490881766995e-05,-6.5953108569634815e-24,2.8479767788930416e-06,1.376025499165368e-25,4.2087839742826796e-08,2.326046536929757e-26,0.9999999999999991,9.8120840110258e-24,2.931672742097957e-06,2.1857819148706588e-24,0.0029992133520834923,0.0029992133520834923,0.0030007866489401252,0.0030007866489401252,0.0030000001038066374,0.0030000001034887975,0.0030000001038066374,0.0030000001034887975,0.0030000561185201577,0.003000054906390414,0.0029999440877519754,0.002999945299881719
0.027800000000000002,7.887548210956268e-07,2.989632459087889e-25,-5.512384467763989e-08,2.109796448342847e-05,-6.719908793817207e-24,2.8516070909004693e-06,1.3809020434507382e-25,4.22343288547269e-08,2.3371381818374696e-26,0.9999999999999991,9.772295720075455e-24,2.930365966088683e-06,2.2038949425353902e-24,0.0029992112456983175,0.0029992112456983175,0.0030007887553147893,0.0030007887553147893,0.0030000001043554284,0.0030000001040356283,0.0030000001043554284,0.0030000001040356283,0.0030000558358883288,0.0030000546195397,0.0029999443714899374,0.0029999455878385664
0.0279,7.908612009913296e-07,2.982965082506639e-25,-5.48385492224642e-08,2.102102014918699e-05,-6.844506730670933e-24,2.855237402907897e-06,1.3857785877361084e-25,4.238081796662702e-08,2.3482298267451824e-26,0.9999999999999991,9.73250742912511e-24,2.929059190079409e-06,2.2220079702001217e-24,0.0029992091393131713,0.0029992091393131713,0.0030007908616894795,0.0030007908616894795,0.0030000001049057287,0.003000000104583962,0.0030000001049057287,0.003000000104583962,0.0030000555532579813,0.003000054332690467,0.0029999446552293764,0.002999945875796891
0.028,7.929675808870324e-07,2.976297705925388e-25,-5.455325376728852e-08,2.094407581494551e-05,-6.96910466752466e-24,2.858867714915325e-06,1.3906551320214784e-25,4.252730707852713e-08,2.359321471652895e-26,0.9999999999999991,9.692719138174764e-24,2.927752414070135e-06,2.2401209978648527e-24,0.002999207032928052,0.002999207032928052,0.003000792968064197,0.003000792968064197,0.0030000001054575377,0.003000000105133799,0.0030000001054575377,0.003000000105133799,0.0030000552706291156,0.0030000540458427144,0.00299994493897029,0.0029999461637566912
0.0281,7.950177176577027e-07,2.9704281493112465e-25,-5.426576097560698e-08,2.0865667948389352e-05,-6.885888894175445e-24,2.862007471543672e-06,1.3953773363715231e-25,4.2673315238457713e-08,2.3696266286871663e-26,0.9999999999999991,9.649949356481321e-24,2.9264125881052087e-06,2.2247068217954704e-24,0.0029992049827860415,0.0029992049827860415,0.00300079501819578,0.00300079501819578,0.0030000001059958975,0.003000000105670208,0.0030000001059958975,0.003000000105670208,0.0030000549857825513,0.0030000537567911167,0.0029999452249020527,0.0029999464538934878
0.028200000000000003,7.970454887972679e-07,2.9648758536434426e-25,-5.3977394391481007e-08,2.078667809383302e-05,-6.720033957757972e-24,2.864952154007151e-06,1.4000381659303148e-25,4.2819132143113585e-08,2.3796190310934538e-26,0.9999999999999992,9.605993955708825e-24,2.925059619500791e-06,2.1959602238473746e-24,0.0029992029550096745,0.0029992029550096745,0.0030007970459617404,0.0030007970459617404,0.003000000106529724,0.0030000001062020876,0.003000000106529724,0.0030000001062020876,0.0030000547000548963,0.0030000534668639337,0.0029999455117058205,0.002999946744896783
0.028300000000000002,7.990732599368328e-07,2.9593235579756393e-25,-5.368902780735505e-08,2.0707688239276693e-05,-6.554179021340503e-24,2.8678968364706306e-06,1.404698995489106e-25,4.296494904776944e-08,2.3896114334997404e-26,0.9999999999999992,9.562038554936329e-24,2.9237066508963737e-06,2.16721362589928e-24,0.0029992009272333344,0.0029992009272333344,0.0030007990737277324,0.0030007990737277324,0.0030000001070649533,0.0030000001067353645,0.0030000001070649533,0.0030000001067353645,0.0030000544143286146,0.003000053176938127,0.0029999457985109574,0.0029999470359014456
0.0284,8.011010310763979e-07,2.953771262307836e-25,-5.340066122322909e-08,2.062869838472036e-05,-6.388324084923036e-24,2.8708415189341098e-06,1.409359825047897e-25,4.311076595242529e-08,2.399603835906027e-26,0.9999999999999992,9.518083154163834e-24,2.9223536822919562e-06,2.1384670279511853e-24,0.0029991988994570234,0.0029991988994570234,0.003000801101493751,0.003000801101493751,0.0030000001076015835,0.003000000107270037,0.0030000001076015835,0.003000000107270037,0.003000054128603708,0.003000052887013692,0.0029999460853174596,0.0029999473269074753
