time,r_b_x,r_b_y,r_b_z,v_b_x,v_b_y,v_b_z,a_b_x,a_b_y,a_b_z,omega_b_x,omega_b_y,omega_b_z,dot_omega_b_x,dot_omega_b_y,dot_omega_b_z,g_b_x,g_b_y,g_b_z
0.0033,0.010348694525042253,0.0,0.0,3.1247197120225136,0.0,0.0,-10.213451135622266,0.0,-0.07390210083613719,0.0,2.1913592759570735,0.0,0.0,-1.1426051815655036,0.0,0.07098096634663985,0.0,-9.809743202674396
0.0034000000000000002,0.010661115427525993,0.0,0.0,3.1236829203113747,0.0,0.0,-10.521772185346812,0.0,-0.07843880115203268,0.0,2.1912432852112023,0.0,0.0,-1.1772088199424324,0.0,0.07313057575810722,0.0,-9.809727413077761
0.0035,0.010973431109104528,0.0,0.0,3.1226152991108838,0.0,0.0,-10.829987877943514,0.0,-0.0831097054140261,0.0,2.191123834193085,0.0,0.0,-1.2118105991754113,0.0,0.07528006617715638,0.0,-9.809711153323342
0.0036000000000000003,0.01128563848734817,0.0,0.0,3.1215168589580466,0.0,0.0,-11.138095127515806,0.0,-0.08791470615886751,0.0,2.191000923091367,0.0,0.0,-1.2464104648346463,0.0,0.07742943410682819,0.0,-9.809694423514623
0.0037,0.011597734480896137,0.0,0.0,3.120387610694025,0.0,0.0,-11.44609084948266,0.0,-0.09285369283593747,0.0,2.190874552100118,0.0,0.0,-1.2810083622749602,0.0,0.07957867605040843,0.0,-9.809677223758083
0.0038,0.011909716009486974,0.0,0.0,3.119227565464037,0.0,0.0,-11.753971960325146,0.0,-0.09792655180730521,0.0,2.190744721418912,0.0,0.0,-1.315604236793444,0.0,0.08172778851143475,0.0,-9.809659554163185
0.0039000000000000003,0.012221579993988945,0.0,0.0,3.118036734717257,0.0,0.0,-12.061735377606093,0.0,-0.1031331663498089,0.0,2.1906114312527594,0.0,0.0,-1.350198033847061,0.0,0.08387676799370372,0.0,-9.809641414842387
0.004,0.012533323356430426,0.0,0.0,3.1168151302067137,0.0,0.0,-12.36937802030062,0.0,-0.10847341665990826,0.0,2.1904746818121428,0.0,0.0,-1.3847896987084773,0.0,0.08602561100127784,0.0,-9.809622805911136
0.0041,0.012844943020030287,0.0,0.0,3.115562763989126,0.0,0.0,-12.676896808451632,0.0,-0.1139471798529243,0.0,2.1903344733130177,0.0,0.0,-1.4193791768235542,0.0,0.08817431403849244,0.0,-9.809603727487868
0.004200000000000001,0.013156435909228251,0.0,0.0,3.114279648424867,0.0,0.0,-12.984288663225032,0.0,-0.11955432996552647,0.0,2.190190805976778,0.0,0.0,-1.4539664135870822,0.0,0.09032287360996262,0.0,-9.809584179694003
0.0043,0.013467798949715261,0.0,0.0,3.112965796177791,0.0,0.0,-13.2915505077309,0.0,-0.12529473796553384,0.0,2.1900436800303003,0.0,0.0,-1.4885513542273188,0.0,0.09247128622059043,0.0,-9.809564162653952
0.0044,0.01377902906846381,0.0,0.0,3.1116212202150337,0.0,0.0,-13.598679266024021,0.0,-0.13116827174525342,0.0,2.1898930957059326,0.0,0.0,-1.5231339442745018,0.0,0.09461954837557164,0.0,-9.80954367649511
0.0045000000000000005,0.014090123193758268,0.0,0.0,3.1102459338070396,0.0,0.0,-13.905671863156837,0.0,-0.1371747961239075,0.0,2.1897390532414454,0.0,0.0,-1.5577141291700514,0.0,0.09676765658040284,0.0,-9.80952272134786
0.0046,0.014401078255225217,0.0,0.0,3.1088399505273516,0.0,0.0,-14.212525226129406,0.0,-0.14331417285919557,0.0,2.1895815528800986,0.0,0.0,-1.592291854053407,0.0,0.0989156073408883,0.0,-9.80950129734557
0.0047,0.014711891183863738,0.0,0.0,3.107403284252448,0.0,0.0,-14.51923628341837,0.0,-0.14958626064548464,0.0,2.1894205948706347,0.0,0.0,-1.626867064630222,0.0,0.10106339716314708,0.0,-9.809479404624584
